"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"238757408010854","61289045010478","",2001,13,3,141,19,1,1,131,16.3,92,46,2,93,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757409010854","61289175010478","",2001,13,3,141,4,1,1,131,8.9,47,21,2,65,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757410010854","61289303010478","",2001,13,4,143,17,1,1,621,17.5,120,65,39,111,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757411010854","61289362010478","",2001,13,4,143,30,2,1,833,13.1,89,65,26,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757412010854","61289435010478","",2001,13,4,143,20,2,1,131,13.3,84,36,2,91,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757413010854","61289483010478","",2001,13,3,145,32,1,1,131,13.7,86,50,2,85,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757414010854","61289715010478","",2001,13,3,145,14,1,1,131,10.9,68,21,2,94,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757415010854","61289951010478","",2001,13,3,145,5,2,1,131,11.7,66,19,2,97,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757416010854","61290016010478","",2001,13,3,145,29,1,1,131,16.1,77,33,2,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757417010854","61290149010478","",2001,13,4,147,5,1,1,621,18.8,87,33,39,99,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757418010854","61290652010478","",2001,13,4,151,13,1,1,131,14.6,86,50,2,85,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757419010854","61290810010478","",2001,13,4,151,38,1,1,802,13.9,86,50,25,85,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757420010854","61290967010478","",2001,13,3,153,38,1,1,611,8.4,66,38,34,71,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757421010854","61291048010478","",2001,13,3,153,10,1,1,611,15.9,96,48,34,92,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757422010854","61291105010478","",2001,13,3,153,35,1,1,131,10.5,60,20,2,85,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757423010854","61291900010478","",2001,13,4,157,10,1,1,802,14.1,78,66,25,67,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757424010854","61291959010478","",2001,13,3,159,5,1,1,827,13.3,90,60,28,85,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757425010854","61292182010478","",2001,13,3,159,1,1,1,621,11.4,81,35,39,90,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757426010854","61292276010478","",2001,13,3,159,28,1,1,131,12,76,55,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757427010854","61292339010478","",2001,13,3,159,41,1,1,131,8.2,61,18,2,92,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757428010854","61293541010478","",2001,13,1,165,16,1,1,131,7.5,45,15,2,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757429010854","61293541010478","",2001,13,1,165,16,1,2,131,11.2,52,15,2,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757430010854","61294029010478","",2001,13,1,167,4,1,1,131,9.5,57,17,2,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757431010854","61478310010478","",2001,13,3,169,7,1,1,131,15.5,107,50,2,105,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757432010854","61478895010478","",2001,13,3,169,5,1,1,131,7.2,39,17,2,61,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757433010854","61478984010478","",2001,13,3,169,19,1,1,131,12,41,20,2,58,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757434010854","61478984010478","",2001,13,3,169,19,2,1,131,12,41,20,2,58,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757435010854","61479053010478","",2001,13,3,171,21,1,1,802,12.3,74,47,25,76,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757436010854","61479642010478","",2001,13,1,175,31,1,1,111,7.3,59,15,1,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757437010854","61479859010478","",2001,13,1,175,85,1,1,131,10.4,64,19,2,94,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757438010854","61480148010478","",2001,13,3,177,42,1,1,111,9.8,60,15,1,90,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757439010854","61480364010478","",2001,13,3,177,7,2,1,111,12.6,72,28,1,83,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757440010854","61480481010478","",2001,13,1,179,47,1,1,131,15.6,86,47,2,86,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757441010854","61481217010478","",2001,13,1,179,39,1,1,111,8.1,67,39,1,71,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757442010854","61481934010478","",2001,13,1,183,18,1,1,111,15.7,64,45,1,65,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757443010854","61482198010478","",2001,13,2,185,54,2,1,131,8.8,65,19,2,95,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757444010854","61482544010478","",2001,13,5,187,12,1,1,621,13.5,69,35,39,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238757445010854","61482631010478","",2001,13,5,187,6,1,1,802,13.6,69,112,25,55,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,4,,,,,,,,,"",,"",,,,,"",,,""
"238883830010854","61146371010478","",1998,13,5,137,23,1,2,131,9.4,60,18,2,91,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883831010854","61146371010478","",1998,13,5,137,23,2,3,621,12.7,90,72,39,82,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883832010854","61146371010478","",1998,13,5,137,23,2,4,802,13.9,92,98,25,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883833010854","61146529010478","",1998,13,4,139,39,1,1,611,9.5,74,31,34,88,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883834010854","61146529010478","",1998,13,4,139,39,1,2,132,8.8,67,32,3,80,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883835010854","61146677010478","",1998,13,4,139,29,1,1,131,10.5,48,19,2,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883836010854","61146677010478","",1998,13,4,139,29,1,2,131,10.3,50,17,2,78,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883837010854","61146805010478","",1998,13,4,139,6,1,1,802,16.5,89,68,25,75,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883838010854","61146805010478","",1998,13,4,139,6,1,2,802,9.8,63,55,25,59,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883839010854","61147051010478","",1998,13,3,141,33,1,1,131,13.5,70,42,2,72,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883840010854","61147051010478","",1998,13,3,141,33,1,2,110,11.8,63,49,2,62,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883841010854","61147142010478","",1998,13,3,141,50,1,1,131,11.7,70,24,2,90,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883842010854","61147142010478","",1998,13,3,141,50,1,2,131,12.6,70,25,2,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883844010854","61147329010478","",1998,13,3,141,40,1,2,131,8.8,57,17,2,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883843010854","61147329010478","",1998,13,3,141,40,1,1,131,9.3,57,18,2,86,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883845010854","61147452010478","",1998,13,3,141,21,1,1,131,7.5,43,16,2,70,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883846010854","61147452010478","",1998,13,3,141,21,1,2,131,6.8,45,16,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883847010854","61147581010478","",1998,13,3,141,16,1,1,131,8.4,63,21,2,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883848010854","61147581010478","",1998,13,3,141,16,1,2,131,9.8,61,20,2,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883549010854","61147650010478","",1998,13,4,89,32,1,1,802,13.8,85,75,25,69,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883550010854","61147650010478","",1998,13,4,89,32,1,2,621,15.3,108,73,39,98,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883849010854","61147699010478","",1998,13,3,141,43,2,1,131,11.5,66,26,2,82,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883850010854","61147699010478","",1998,13,3,141,43,2,2,131,11.7,68,27,2,83,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883851010854","61147780010478","",1998,13,3,141,57,1,1,131,12.1,66,22,2,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883852010854","61147780010478","",1998,13,3,141,57,1,2,131,10,61,22,2,82,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883853010854","61147887010478","",1998,13,3,141,3,1,1,131,10,55,15,2,94,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883854010854","61147887010478","",1998,13,3,141,3,1,2,131,9.8,51,15,2,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883855010854","61147887010478","",1998,13,3,141,3,2,3,131,10.4,77,28,2,93,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883856010854","61148026010478","",1998,13,3,141,7,1,1,131,9.1,54,16,2,88,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883857010854","61148026010478","",1998,13,3,141,7,1,2,131,9.2,58,16,2,95,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883858010854","61148026010478","",1998,13,3,141,7,2,3,611,12.8,93,40,34,97,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883859010854","61148026010478","",1998,13,3,141,7,2,4,611,12.5,82,42,34,84,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883860010854","61148162010478","",1998,13,4,143,15,2,1,621,14.4,91,40,39,96,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883861010854","61148162010478","",1998,13,4,143,15,2,2,621,16.8,105,54,39,102,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883862010854","61148237010478","",1998,13,4,143,23,1,1,812,12.2,70,65,28,60,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883863010854","61148237010478","",1998,13,4,143,23,1,2,110,11.5,79,55,2,74,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883864010854","61148347010478","",1998,13,4,143,35,2,1,611,7.8,58,18,34,95,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883865010854","61148402010478","",1998,13,4,143,7,1,1,802,13,78,40,25,88,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883866010854","61148402010478","",1998,13,4,143,7,1,2,621,9.8,79,16,39,128,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883867010854","61148402010478","",1998,13,4,143,7,2,3,802,13,78,40,25,88,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883868010854","61148402010478","",1998,13,4,143,7,2,4,621,9.8,79,16,39,128,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883869010854","61148526010478","",1998,13,3,145,35,1,1,131,12,65,49,2,64,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883870010854","61148526010478","",1998,13,3,145,35,1,2,131,11.7,54,46,2,54,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883871010854","61148618010478","",1998,13,3,145,56,1,1,621,14.8,87,56,39,83,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883872010854","61148618010478","",1998,13,3,145,56,1,2,802,9.7,56,37,25,67,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883873010854","61148729010478","",1998,13,3,145,17,1,1,131,12.8,75,51,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883874010854","61148729010478","",1998,13,3,145,17,1,2,812,10.8,68,46,28,71,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883875010854","61148786010478","",1998,13,3,145,9,1,1,131,11.4,63,29,2,75,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883876010854","61148786010478","",1998,13,3,145,9,1,2,621,11.1,66,31,39,77,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883877010854","61148880010478","",1998,13,3,145,40,1,1,131,12,89,50,2,87,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883878010854","61148880010478","",1998,13,3,145,40,1,2,131,14,91,50,2,89,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883879010854","61148965010478","",1998,13,3,145,39,1,1,131,13.3,71,42,2,73,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883880010854","61148965010478","",1998,13,3,145,39,1,2,802,6.4,50,23,25,80,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883881010854","61148965010478","",1998,13,3,145,39,2,3,802,12.2,76,61,25,67,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"238883882010854","61148965010478","",1998,13,3,145,39,2,4,802,15.1,86,65,25,74,50,,,,1,,1,"",2010-08-18,"10854","",2017-03-07,"489998",8,1,,,,,,,,,"",,"",,,,,"",,,""
"603821846126144","451136669489998","",2017,13,1,31,2,1,1,131,21.4,103,58,2,98,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603821888126144","451136670489998","",2017,13,1,251,127,3,1,131,11,84,24,2,109,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603821939126144","451136671489998","",2017,13,1,31,15,1,1,611,12.9,99,53,34,90,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603821964126144","451136672489998","",2017,13,1,31,38,2,1,131,10.7,47,13,2,89,50,3,182,27.1,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822090126144","451136679489998","",2017,13,1,103,31,1,1,131,9.4,56,19,2,82,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822121126144","451136680489998","",2017,13,1,31,18,1,1,131,6.7,51,13,2,97,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822171126144","451136681489998","",2017,13,1,31,68,1,1,121,11.3,77,48,1,74,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822172126144","451136681489998","",2017,13,1,31,68,2,1,121,11.3,77,48,1,74,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822248126144","451136682489998","",2017,13,1,31,91,1,1,131,11.1,88,22,2,119,50,1,168,20.2,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822331126144","451136683489998","",2017,13,1,29,45,1,1,621,12.7,82,31,39,96,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822376126144","451136684489998","",2017,13,1,49,66,1,1,111,11.4,74,29,1,85,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822403126144","451136686489998","",2017,13,1,103,40,1,1,131,16.8,71,56,2,68,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822461126144","451136687489998","",2017,13,1,103,37,1,1,131,11.4,87,26,2,108,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822570126144","451136688489998","",2017,13,1,103,54,1,1,111,13.1,72,24,1,88,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822571126144","451136688489998","",2017,13,1,103,54,2,1,111,13.1,72,24,1,88,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822608126144","451136689489998","",2017,13,1,103,34,1,1,111,12.3,70,39,1,74,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822764126144","451136692489998","",2017,13,1,29,9,1,1,131,10.4,52,12,2,105,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822891126144","451136694489998","",2017,13,1,29,31,1,1,131,16.3,115,64,2,107,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603822945126144","451136695489998","",2017,13,1,29,25,1,1,111,8.4,58,14,1,90,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823084126144","451136697489998","",2017,13,1,29,37,1,1,131,12.8,73,23,2,96,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823124126144","451136698489998","",2017,13,1,179,105,1,1,111,13.6,85,34,1,92,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823169126144","451136699489998","",2017,13,1,179,54,1,1,131,13.5,77,25,2,98,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823277126144","451136701489998","",2017,13,1,179,16,1,1,111,14.1,101,60,1,97,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823324126144","451136702489998","",2017,13,1,179,14,1,1,131,12.4,73,19,2,107,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823386126144","451136703489998","",2017,13,1,179,38,1,1,131,10.8,70,20,2,100,50,1,213,19,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823460126144","451136704489998","",2017,13,1,183,5,2,1,111,9,60,21,1,79,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823611126144","451136709489998","",2017,13,1,127,58,1,1,131,6.1,57,14,2,102,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823683126144","451136715489998","",2017,13,1,39,83,1,1,111,7.6,57,14,1,89,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823736126144","451136717489998","",2017,13,1,39,13,1,1,111,13.7,89,56,1,86,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823784126144","451136718489998","",2017,13,1,39,65,1,1,131,10.2,71,20,2,101,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823936126144","451136721489998","",2017,13,2,155,40,1,1,827,17,61,30,28,77,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603823970126144","451136724489998","",2017,13,2,155,35,1,1,121,7.5,48,12,1,99,50,1,128,8.7,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603824046126144","451136725489998","",2017,13,3,211,16,1,1,131,8.3,52,15,2,89,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603824047126144","451136725489998","",2017,13,3,211,16,1,2,812,14.9,73,40,28,82,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
"603824102126144","451136726489998","",2017,13,3,211,26,1,1,110,10.5,55,37,2,61,50,,,,1,,1,"",2019-02-04,"126144","",2019-02-11,"126144",11,3,,,,,,,,,"",,"",,,,,"",,,""
