"","field_1","CN","PLT_CN","PREV_SIT_C","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DA","CREATED_IN","MODIFIED_B","MODIFIED_D","MODIFIED_I","CYCLE","SUBCYCLE","AGECHKCD_R","AGE_DETERM","CCLCD_RMRS","DAMAGE_AGE","SIBASE_AGE","SITETRCD_R","SITE_AGE_T","SITE_TREE_","SITREE_EQU","TREECLCD_R","TREE_ACT_R","YEAR_AGE_T","LAT","LON","AVG_TEMP_bioclim","SOIL_MOIS","FIA_avg_soil_c","FIA_avg_soil_n","FIA_CN_RATIO","SOC_ORNL_kgperm2","N_ORNL_gperm2","Soilgrids_N_0.5","Soilgrids_N_5.15","Soilgrids_C_0.5","Soilgrids_C_5.15","precip_1","aridity_1","SOC_0_5_1","SOC_5_15_1","Nitrogen_0_5_1","Nitrogen_5_15_1","ORNL_CN","SOILGRIDS_C_AVG","SOILGRIDS_N_AVG","SOILGRIDS_CN","SOILGRIDS_CN_SCALE","logDIA","logAVG_TEMP","logSOILGRIDS_CN_SCALE","logAGEDIA","logprecip"
"1318",1318,2.05e+14,1.41e+14,NA,2007,12,1,75,151,1,1,"121",8.8,45,21,1,62,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.409225,-82.574086,20.82898,267.05,NA,NA,NA,8.917019844,545.073,1543,701,310,155,1414,0.8426,281,118,1084,501,16.3593130534809,17.2333333333333,6.95333333333333,2.4784276126558,42.0229108341323,0.944482672150169,1.31866800296657,1.62348613173052,1.32221929473392,3.15044940946088
"1319",1319,2.05e+14,1.41e+14,NA,2007,12,1,79,61,1,1,"121",8.5,54,18,1,82,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.566805,-83.280873,19.67109,267.05,NA,NA,NA,8.917019844,545.073,2102,993,386,138,1314,0.8171,523,179,1563,479,16.3593130534809,29.3666666666667,8.40333333333333,3.49464498214994,47.0440408568029,0.929418925714293,1.29382842539314,1.67250461847709,1.25527250510331,3.11859536522376
"1322",1322,2.05e+14,1.41e+14,NA,2007,12,1,83,150,1,1,"121",9.9,50,28,1,59,50,4,62,13.2,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.092864,-81.832578,20.9724,262.886,NA,NA,NA,8.796859741,558.97198,2003,1531,384,162,1295,0.7672,343,216,2077,1664,15.7375683500271,25.8333333333333,18.0166666666667,1.43385753931545,36.8616901017576,0.99563519459755,1.32164813228297,1.56657524366222,1.44715803134222,3.11226976841727
"1325",1325,2.05e+14,1.41e+14,NA,2007,12,1,83,167,1,1,"121",11.9,82,80,1,70,50,1,264,14.1,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.324009,-81.758603,20.85199,262.886,NA,NA,NA,8.796859741,558.97198,1616,1075,525,154,1303,0.7803,411,195,1853,1145,15.7375683500271,26.7,13.81,1.93338160753078,39.3298385228096,1.07554696139253,1.31914750798019,1.59472216332313,1.90308998699194,3.11494441571258
"1326",1326,2.05e+14,1.41e+14,NA,2007,12,1,83,171,2,1,"121",10.1,43,22,1,58,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.170107,-82.38644,21.08593,267.05,NA,NA,NA,8.917019844,545.073,1832,1213,321,126,1364,0.7987,332,142,1754,958,16.3593130534809,20.5333333333333,12.2333333333333,1.67847411444142,38.070340599455,1.00432137378264,1.32399276043559,1.5805867622833,1.34242268082221,3.13481437032046
"1327",1327,2.05e+14,1.41e+14,NA,2007,12,1,83,177,1,1,"121",8.2,49,26,1,60,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.026373,-82.317825,21.20897,262.886,NA,NA,NA,8.796859741,558.97198,2110,1738,360,148,1321,0.784,323,258,1771,1256,15.7375683500271,27.9666666666667,14.2766666666667,1.95890730796171,39.4559610086388,0.913813852383717,1.32651957779623,1.59611262573525,1.41497334797082,3.12090281761453
"1356",1356,2.05e+14,1.41e+14,NA,2007,12,2,63,80,1,1,"121",9.5,55,21,1,76,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.982474,-85.041303,19.18301,262.886,NA,NA,NA,8.796859741,558.97198,483,73,477,109,1404,0.8641,507,110,701,84,15.7375683500271,24.2333333333333,2.89666666666667,8.36593785960875,71.1130989643268,0.977723605288848,1.28291675319058,1.85194960472354,1.32221929473392,3.14736710779379
"1358",1358,2.05e+14,1.41e+14,NA,2007,12,2,63,91,1,1,"121",17.9,84,57,1,78,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.803611,-84.954589,19.33848,262.886,NA,NA,NA,8.796859741,558.97198,639,132,454,190,1426,0.8891,517,178,651,183,15.7375683500271,29.1,3.39,8.58407079646018,72.1908938053097,1.25285303097989,1.28642233564384,1.85848241890589,1.75587485567249,3.15411952551585
"1366",1366,2.05e+14,1.41e+14,NA,2007,12,2,77,76,1,1,"121",10.5,57,55,1,53,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.030663,-84.965776,19.69373,321.773,NA,NA,NA,23.9673996,1898.18994,1256,508,573,282,1568,0.9696,599,154,1191,540,12.6264495954499,30.2333333333333,7.57,3.99383531483928,49.5105402906209,1.02118929906994,1.29432797946982,1.69469766565596,1.74036268949424,3.19534605834842
"1377",1377,2.05e+14,1.41e+14,NA,2007,12,3,9,164,1,1,"121",7.4,37,13,1,71,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.756292,-80.944128,21.65649,321.773,NA,NA,NA,16.89570045,1898.18994,1915,1881,755,926,1295,0.7555,835,756,2218,1858,8.90095353155228,78.2333333333333,19.78,3.9551735760027,49.3195126390293,0.869231719730976,1.33558806922572,1.6930187763741,1.11394335230684,3.11226976841727
"1378",1378,2.05e+14,1.41e+14,NA,2007,12,3,9,164,3,1,"121",7.4,37,13,1,71,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.756292,-80.944128,21.65649,321.773,NA,NA,NA,16.89570045,1898.18994,1915,1881,755,926,1295,0.7555,835,756,2218,1858,8.90095353155228,78.2333333333333,19.78,3.9551735760027,49.3195126390293,0.869231719730976,1.33558806922572,1.6930187763741,1.11394335230684,3.11226976841727
"1379",1379,2.05e+14,1.41e+14,NA,2007,12,3,17,66,1,1,"121",13.8,72,54,1,67,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.709005,-82.437069,21.4514,256.447,NA,NA,NA,16.89570045,1509.02002,1260,512,493,169,1334,0.7774,410,188,1782,928,11.1964720322266,26.2,12.1266666666667,2.16052776250687,40.4521676745465,1.13987908640124,1.33145564115634,1.6069417987263,1.73239375982297,3.12515582958053
"1384",1384,2.05e+14,1.41e+14,NA,2007,12,3,55,117,1,1,"121",8.2,41,18,1,62,50,1,261,30.6,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.598527,-81.282806,22.47732,321.773,NA,NA,NA,23.9673996,1898.18994,1608,1556,579,571,1212,0.6892,699,539,1681,1372,12.6264495954499,59.2333333333333,14.75,4.01581920903955,49.6191627118644,0.913813852383717,1.35174452848973,1.69564943158704,1.25527250510331,3.08350261983027
"1391",1391,2.05e+14,1.41e+14,NA,2007,12,3,69,119,1,1,"121",7.8,47,16,1,77,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.03981,-81.576833,21.11617,262.886,NA,NA,NA,8.796859741,558.97198,1648,1029,365,146,1307,0.7734,311,121,1699,1112,15.7375683500271,18.4333333333333,13.0766666666667,1.40963548304869,36.7420089217436,0.89209460269048,1.32461514971861,1.56516289828922,1.20411998265592,3.11627558758054
"1396",1396,2.05e+14,1.41e+14,NA,2007,12,3,101,81,1,1,"121",14.2,56,62,1,51,50,NA,NA,NA,1,NA,1,NA,"12/7/2009",10854,NA,"3/8/2017",489998,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.255602,-82.585228,21.99416,262.886,NA,NA,NA,8.796859741,558.97198,1784,1411,535,504,1325,0.7637,606,369,2075,1740,15.7375683500271,44.8,18.5166666666667,2.41944194419442,41.7314626462646,1.15228834438306,1.34230738007369,1.62046360656816,1.79239168949825,3.12221587827283
"1420",1420,2.47e+14,1.35e+14,NA,2009,12,1,41,12,1,1,"121",7.2,51,17,1,80,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.722224,-82.69762,20.37957,267.05,NA,NA,NA,8.917019844,545.073,1296,695,406,163,1408,0.8553,298,141,1228,449,16.3593130534809,19.3333333333333,7.08666666666667,2.72812793979304,43.2566801505174,0.857332496431269,1.30919501634375,1.63605318529178,1.23044892137827,3.14860265480609
"1423",1423,2.47e+14,1.35e+14,NA,2009,12,1,75,32,1,1,"121",8.6,42,21,1,58,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.457523,-82.545795,20.82898,267.05,NA,NA,NA,8.917019844,545.073,1622,941,343,129,1414,0.84,400,108,1821,774,16.3593130534809,20.5333333333333,11.23,1.8284357376076,38.8113009795191,0.934498451243568,1.31866800296657,1.58895820081155,1.32221929473392,3.15044940946088
"1426",1426,2.47e+14,1.35e+14,NA,2009,12,1,83,4,1,1,"121",20.2,73,70,1,64,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.432857,-81.810193,20.85531,247.17,NA,NA,NA,8.051400185,627.54602,1478,739,300,171,1290,0.7833,329,158,1803,656,12.8299756964437,21.5,10.3833333333333,2.07062600321027,40.007963081862,1.30535136944662,1.31921664972195,1.60214644078599,1.84509804001426,3.11058971029925
"1433",1433,2.47e+14,1.35e+14,NA,2009,12,1,83,99,1,1,"121",16.3,72,67,1,64,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.212306,-82.047999,21.05234,247.17,NA,NA,NA,8.051400185,627.54602,1648,1337,402,173,1297,0.7717,423,254,1821,1226,12.8299756964437,31.0333333333333,14.2433333333333,2.17879709805757,40.5424364615025,1.21218760440396,1.32330037535491,1.60790984475141,1.82607480270083,3.11293997608408
"1454",1454,2.47e+14,1.35e+14,NA,2009,12,2,13,18,2,1,"121",13,71,50,1,68,50,4,210,24.4,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.540888,-85.024599,19.30009,237.524,NA,NA,NA,7.234200001,796.36499,842,238,588,164,1472,0.9071,608,133,1241,245,9.08402565637648,29.1333333333333,5.77,5.04910456383593,54.7246256499133,1.11394335230684,1.28555933421048,1.73818279940885,1.69897000433602,3.16790781000148
"1466",1466,2.47e+14,1.35e+14,NA,2009,12,2,33,51,1,1,"121",11.5,77,37,1,81,50,3,83,21.3,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.774078,-87.523263,18.9957,240.528,NA,NA,NA,10.04090023,1153.23999,759,270,386,139,1682,1.0686,297,123,772,196,8.70668752130248,18.1,3.88,4.66494845360825,52.8265103092783,1.06069784035361,1.27865530213059,1.72285192237573,1.56820172406699,3.22582599146189
"1478",1478,2.47e+14,1.35e+14,NA,2009,12,2,39,22,1,1,"121",11.1,51,38,1,53,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.458484,-84.609649,19.46071,253.076,NA,NA,NA,7.936860085,638.43597,1006,205,287,129,1539,0.9507,277,109,799,143,12.4317244922776,16.5,3.61666666666667,4.56221198156682,52.3188894009217,1.04532297878666,1.28915868091986,1.71865851642916,1.57978359661681,3.18723861983148
"1493",1493,2.47e+14,1.35e+14,NA,2009,12,2,63,3,1,1,"121",8.4,47,30,1,54,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.685486,-85.127195,19.223,237.524,NA,NA,NA,7.234200001,796.36499,1121,229,289,110,1433,0.8996,363,122,991,186,9.08402565637648,20.2333333333333,4.54333333333333,4.4534115920763,51.781306676449,0.924279286061882,1.28382116594306,1.71417300545017,1.47712125471966,3.15624619039734
"1500",1500,2.47e+14,1.35e+14,NA,2009,12,2,63,46,1,1,"121",13.7,74,45,1,73,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.743944,-84.935509,19.33848,262.886,NA,NA,NA,7.234200001,558.97198,479,151,615,354,1426,0.8938,717,459,446,161,12.9419725135417,54.5,2.56,21.2890625,134.9662578125,1.13672056715641,1.28642233564384,2.13022520643963,1.65321251377534,3.15411952551585
"1514",1514,2.47e+14,1.35e+14,NA,2009,12,2,77,93,1,1,"121",5.4,40,16,1,66,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.212728,-85.00951,19.60155,253.076,NA,NA,NA,7.936860085,638.43597,1283,497,663,233,1575,0.9715,634,179,1371,434,12.4317244922776,33.0666666666667,7.46333333333333,4.43054935238946,51.6683443501563,0.732393759822969,1.29229041471521,1.7132245453252,1.20411998265592,3.19728055812562
"1515",1515,2.47e+14,1.35e+14,NA,2009,12,2,77,99,1,1,"121",13.2,72,70,1,63,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.070541,-84.926212,19.69373,321.773,NA,NA,NA,23.9673996,1898.18994,1255,519,611,187,1568,0.9689,693,184,1286,602,12.6264495954499,35.3666666666667,8.3,4.26104417670683,50.8308192771084,1.12057393120585,1.29432797946982,1.70612710959765,1.84509804001426,3.19534605834842
"1516",1516,2.47e+14,1.35e+14,NA,2009,12,2,77,112,1,1,"121",13,64,64,1,58,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.295132,-84.971015,19.52181,237.524,NA,NA,NA,7.936860085,796.36499,1082,574,584,158,1545,0.9489,623,171,1403,528,9.96635987852756,32.1666666666667,8.19666666666667,3.92435949572997,49.1672602684018,1.11394335230684,1.29052008159758,1.69167600891117,1.80617997398389,3.18892848376085
"1519",1519,2.47e+14,1.35e+14,NA,2009,12,2,91,7,2,1,"121",9.4,52,21,1,72,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.636689,-86.577341,19.19482,253.076,NA,NA,NA,7.936860085,638.43597,578,238,664,124,1624,1.0236,618,144,604,139,12.4317244922776,30.2,2.94,10.2721088435374,80.5314897959184,0.973127853599699,1.283184043863,1.90596573341705,1.32221929473392,3.21058602490516
"1521",1521,2.47e+14,1.35e+14,NA,2009,12,2,91,14,1,1,"121",8.9,60,69,1,53,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.501864,-86.618089,19.19482,253.076,NA,NA,NA,7.936860085,638.43597,642,267,649,179,1624,1.011,970,200,752,353,12.4317244922776,45.6666666666667,4.86,9.39643347050754,76.2047777777778,0.949390006644913,1.283184043863,1.88198220096528,1.83884909073726,3.21058602490516
"1522",1522,2.47e+14,1.35e+14,NA,2009,12,2,91,16,1,1,"121",13.3,60,55,1,56,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.804882,-86.524515,19.02168,237.524,NA,NA,NA,7.234200001,796.36499,511,250,697,182,1610,1.0106,858,162,546,231,9.08402565637648,39.4,3.36,11.7261904761905,87.7161071428571,1.12385164096709,1.27924887130322,1.94307934936332,1.74036268949424,3.20682587603185
"1523",1523,2.47e+14,1.35e+14,NA,2009,12,2,91,27,1,1,"121",5.9,31,16,1,51,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.48536,-86.781482,19.56049,253.076,NA,NA,NA,7.936860085,638.43597,620,339,506,243,1617,0.9931,692,166,625,276,12.4317244922776,34.1333333333333,3.92333333333333,8.7000849617672,72.7641197960918,0.770852011642144,1.29137972988055,1.86191728019432,1.20411998265592,3.2087100199064
"1524",1524,2.47e+14,1.35e+14,NA,2009,12,2,91,27,2,1,"121",5.9,31,16,1,51,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.48536,-86.781482,19.56049,253.076,NA,NA,NA,7.936860085,638.43597,620,339,506,243,1617,0.9931,692,166,625,276,12.4317244922776,34.1333333333333,3.92333333333333,8.7000849617672,72.7641197960918,0.770852011642144,1.29137972988055,1.86191728019432,1.20411998265592,3.2087100199064
"1525",1525,2.47e+14,1.35e+14,NA,2009,12,2,91,29,1,1,"121",16.1,56,70,1,49,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70765,-86.673724,18.99092,253.076,NA,NA,NA,7.936860085,638.43597,452,239,632,115,1613,1.0158,565,120,512,147,12.4317244922776,26.8333333333333,2.68666666666667,9.98759305210918,79.1256972704715,1.20682587603185,1.27854600429706,1.89831755012663,1.84509804001426,3.20763436738896
"1526",1526,2.47e+14,1.35e+14,NA,2009,12,2,91,32,1,1,"121",14.7,59,84,1,50,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.643055,-86.724035,19.36376,253.076,NA,NA,NA,7.936860085,638.43597,602,277,664,134,1618,1.0154,688,136,740,201,12.4317244922776,32,3.80666666666667,8.40630472854641,71.3125516637478,1.16731733474818,1.28698969123173,1.85316597639538,1.92427928606188,3.20897851727625
"1527",1527,2.47e+14,1.35e+14,NA,2009,12,2,91,38,1,1,"121",10.8,66,34,1,72,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.872135,-86.773676,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,496,163,483,110,1612,1.034,488,141,481,129,9.08402565637648,25.6666666666667,2.46333333333333,10.4194857916103,81.2596792963464,1.03342375548695,1.27405919777077,1.90987510398471,1.53147891704226,3.20736503746907
"1528",1528,2.47e+14,1.35e+14,NA,2009,12,2,91,38,2,1,"121",10.8,66,34,1,72,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.872135,-86.773676,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,496,163,483,110,1612,1.034,488,141,481,129,9.08402565637648,25.6666666666667,2.46333333333333,10.4194857916103,81.2596792963464,1.03342375548695,1.27405919777077,1.90987510398471,1.53147891704226,3.20736503746907
"1529",1529,2.47e+14,1.35e+14,NA,2009,12,2,91,42,1,1,"121",14.8,62,120,1,50,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.579576,-86.58249,19.19482,253.076,NA,NA,NA,7.936860085,638.43597,530,235,549,240,1624,1.0158,982,163,749,314,12.4317244922776,43.6,4.59,9.49891067538126,76.7111176470588,1.17026171539496,1.283184043863,1.88485831027063,2.07918124604762,3.21058602490516
"1532",1532,2.47e+14,1.35e+14,NA,2009,12,2,91,49,1,1,"121",10.1,75,37,1,79,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.959076,-86.741112,18.79573,237.524,NA,NA,NA,7.234200001,796.36499,516,118,457,145,1612,1.0183,455,166,490,101,9.08402565637648,26.2333333333333,2.30666666666667,11.3728323699422,85.9701647398844,1.00432137378264,1.27405919777077,1.93434775895361,1.56820172406699,3.20736503746907
"1533",1533,2.47e+14,1.35e+14,NA,2009,12,2,91,55,1,1,"121",6.9,43,26,1,53,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.564465,-86.732387,19.36376,253.076,NA,NA,NA,7.936860085,638.43597,675,182,390,153,1618,1.0004,339,118,465,164,12.4317244922776,19.1666666666667,2.64333333333333,7.25094577553594,65.6039230769231,0.838849090737255,1.28698969123173,1.8169298107128,1.41497334797082,3.20897851727625
"1536",1536,2.47e+14,1.35e+14,NA,2009,12,2,113,2,1,1,"121",7,39,20,1,55,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.478107,-86.896242,19.55203,253.076,NA,NA,NA,7.936860085,638.43597,724,362,514,156,1611,0.9982,553,124,714,258,12.4317244922776,26.7,4.1,6.51219512195122,61.953756097561,0.845098040014257,1.29119185493032,1.79206764167244,1.30102999566398,3.20709554041922
"1537",1537,2.47e+14,1.35e+14,NA,2009,12,2,113,7,1,1,"121",10.6,75,22,1,100,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.776722,-86.955135,19.04012,237.524,NA,NA,NA,7.234200001,796.36499,650,207,318,140,1611,1.0243,259,114,496,163,9.08402565637648,16.2333333333333,2.74,5.92457420924574,59.0503211678832,1.02530586526477,1.27966968118993,1.77122226403353,1.34242268082221,3.20709554041922
"1538",1538,2.47e+14,1.35e+14,NA,2009,12,2,113,15,1,1,"121",12.3,69,37,1,73,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.859298,-87.083557,18.83518,237.524,NA,NA,NA,7.234200001,796.36499,546,267,314,118,1662,1.0463,446,125,563,173,9.08402565637648,23.2,3.03,7.65676567656766,67.6090792079208,1.0899051114394,1.27496977493128,1.83000502116549,1.56820172406699,3.22063101944809
"1543",1543,2.47e+14,1.35e+14,NA,2009,12,2,113,57,1,1,"121",7.8,57,36,1,61,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.809387,-86.804245,18.99092,237.524,NA,NA,NA,7.234200001,796.36499,488,240,662,176,1613,1.0204,634,176,624,174,9.08402565637648,32.8666666666667,3.24,10.1440329218107,79.8986666666667,0.89209460269048,1.27854600429706,1.90253953195303,1.55630250076729,3.20763436738896
"1546",1546,2.47e+14,1.35e+14,NA,2009,12,2,113,71,1,1,"121",13.5,80,56,1,74,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.850109,-87.006298,18.83518,237.524,NA,NA,NA,7.234200001,796.36499,506,185,423,149,1662,1.0371,480,125,546,151,9.08402565637648,24.3333333333333,2.82666666666667,8.60849056603774,72.3115518867925,1.13033376849501,1.27496977493128,1.85920768207928,1.7481880270062,3.22063101944809
"1547",1547,2.47e+14,1.35e+14,NA,2009,12,2,113,71,2,1,"121",13.5,80,56,1,74,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.850109,-87.006298,18.83518,237.524,NA,NA,NA,7.234200001,796.36499,506,185,423,149,1662,1.0371,480,125,546,151,9.08402565637648,24.3333333333333,2.82666666666667,8.60849056603774,72.3115518867925,1.13033376849501,1.27496977493128,1.85920768207928,1.7481880270062,3.22063101944809
"1549",1549,2.47e+14,1.35e+14,NA,2009,12,2,131,14,1,1,"121",15.9,62,53,1,58,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.655496,-86.296661,19.19602,253.076,NA,NA,NA,7.936860085,638.43597,735,237,368,180,1632,1.0126,365,121,418,164,12.4317244922776,20.2333333333333,2.48666666666667,8.13672922252011,69.9805790884719,1.20139712432045,1.2832111937445,1.84497753194351,1.72427586960079,3.21272015441784
"1554",1554,2.47e+14,1.35e+14,NA,2009,12,2,131,44,1,1,"121",9.3,53,37,1,56,50,NA,NA,NA,1,NA,1,NA,"8/31/2010",10854,NA,"3/8/2017",489998,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.365134,-86.113336,19.45434,253.076,NA,NA,NA,7.936860085,638.43597,896,529,544,414,1623,1.0145,401,259,1036,504,12.4317244922776,30.6333333333333,6.81333333333333,4.49608610567515,51.9921614481409,0.968482948553935,1.28901650169231,1.71593787254972,1.56820172406699,3.21031851982623
